Entity,Code,Day,Pfizer/BioNTech,Moderna,Oxford/AstraZeneca,Johnson&Johnson,Sputnik V,Sinopharm/Beijing,Novavax,Covaxin,Medicago,Sanofi/GSK
Peru,PER,02/03/23,51690134,6278607,8186873,0,0,21263104,0,0,0,0
Peru,PER,02/04/23,51710440,6280648,8186873,0,0,21263457,0,0,0,0
Peru,PER,02/05/23,51716936,6281130,8186873,0,0,21263578,0,0,0,0
Peru,PER,02/06/23,51740243,6283941,8186873,0,0,21264015,0,0,0,0
Peru,PER,02/07/23,51764275,6286804,8186873,0,0,21264524,0,0,0,0
Peru,PER,02/08/23,51790948,6289532,8186873,0,0,21264957,0,0,0,0
Peru,PER,02/09/23,51815634,6292342,8186873,0,0,21265367,0,0,0,0
Peru,PER,02/10/23,51842158,6295405,8186873,0,0,21265788,0,0,0,0
Peru,PER,02/11/23,51862207,6297666,8186873,0,0,21266078,0,0,0,0
Peru,PER,02/12/23,51869778,6298262,8186873,0,0,21266277,0,0,0,0
Peru,PER,02/13/23,51893818,6301433,8186873,0,0,21266683,0,0,0,0
Peru,PER,02/14/23,51912123,6303915,8186873,0,0,21266982,0,0,0,0
Peru,PER,02/15/23,51932896,6306615,8186873,0,0,21267348,0,0,0,0
Peru,PER,02/16/23,51955195,6309489,8186873,0,0,21267738,0,0,0,0
Peru,PER,02/17/23,51978628,6312754,8186873,0,0,21268169,0,0,0,0
Peru,PER,02/18/23,51997790,6315264,8186873,0,0,21268471,0,0,0,0
Peru,PER,02/19/23,52012504,6316247,8186873,0,0,21268682,0,0,0,0
Peru,PER,02/20/23,52035502,6319364,8186873,0,0,21269114,0,0,0,0
Peru,PER,02/21/23,52057673,6322329,8186873,0,0,21269536,0,0,0,0
Peru,PER,02/22/23,52078955,6325417,8186873,0,0,21269927,0,0,0,0
Peru,PER,02/23/23,52100778,6328595,8186873,0,0,21270306,0,0,0,0
Peru,PER,02/24/23,52122571,6331707,8186873,0,0,21270824,0,0,0,0
Peru,PER,02/25/23,52139528,6334149,8186873,0,0,21271339,0,0,0,0
Peru,PER,02/26/23,52147033,6334968,8186873,0,0,21271596,0,0,0,0
Peru,PER,02/27/23,52166138,6337905,8186873,0,0,21271964,0,0,0,0
Peru,PER,02/28/23,52181635,6340460,8186873,0,0,21272300,0,0,0,0
Peru,PER,03/01/23,52193986,6342269,8186873,0,0,21272513,0,0,0,0
Peru,PER,03/02/23,52206148,6343923,8186873,0,0,21272713,0,0,0,0
Peru,PER,03/03/23,52221921,6345580,8186873,0,0,21272874,0,0,0,0
Peru,PER,03/04/23,52233371,6346696,8186873,0,0,21273039,0,0,0,0
Peru,PER,03/05/23,52238006,6346965,8186873,0,0,21273139,0,0,0,0
Peru,PER,03/06/23,52248688,6348052,8186873,0,0,21273326,0,0,0,0
Peru,PER,03/07/23,52253699,6348489,8186873,0,0,21273433,0,0,0,0
Peru,PER,03/08/23,52253700,6348489,8186873,0,0,21273433,0,0,0,0
Poland,POL,01/01/21,2216,0,0,0,0,0,0,0,0,0
Poland,POL,01/08/21,213537,4,2,1,0,0,0,0,0,0
Poland,POL,01/15/21,486700,5,4,1,0,0,0,0,0,0
Poland,POL,01/22/21,730415,19,14,2,0,0,0,0,0,0
Poland,POL,01/29/21,1199695,4271,21,2,0,0,0,0,0,0
Poland,POL,02/05/21,1691255,9079,39,3,0,0,0,0,0,0
Poland,POL,02/12/21,2133303,22805,21568,3,0,0,0,0,0,0
Poland,POL,02/19/21,2574459,71392,129530,3,0,0,0,0,0,0
Poland,POL,02/26/21,2974297,130795,289644,3,0,0,0,0,0,0
Poland,POL,03/05/21,3353955,202824,475921,4,0,0,0,0,0,0
Poland,POL,03/12/21,3731217,248071,595969,10,0,0,0,0,0,0
Poland,POL,03/19/21,4119358,294786,655112,26,0,0,0,0,0,0
Poland,POL,03/26/21,4583886,376760,980134,27,0,0,0,0,0,0
Poland,POL,04/02/21,5009571,442692,1278121,65,0,0,0,0,0,0
Poland,POL,04/09/21,5623181,518033,1621382,97,0,0,0,0,0,0
Poland,POL,04/16/21,6406521,653449,1879749,23406,0,0,0,0,0,0
Poland,POL,04/23/21,7376501,891780,2044888,76795,0,0,0,0,0,0
Poland,POL,04/30/21,8690265,1068406,2174576,125711,0,0,0,0,0,0
Poland,POL,05/07/21,9917951,1296561,2501960,170531,0,0,0,0,0,0
Poland,POL,05/14/21,11372458,1521296,2846812,275729,0,0,0,0,0,0
Poland,POL,05/21/21,12675248,1808204,3132339,408148,0,0,0,0,0,0
Poland,POL,05/28/21,13915977,2085734,3349675,596458,0,0,0,0,0,0
Poland,POL,06/04/21,15684198,2276323,3461033,704169,0,0,0,0,0,0
Poland,POL,06/11/21,17275330,2502987,3831737,785505,0,0,3,0,0,0
Poland,POL,06/18/21,18591257,2696097,4185568,854008,0,0,3,0,0,0
Poland,POL,06/25/21,19698020,2873967,4602323,919250,0,0,4,0,0,0
Poland,POL,07/02/21,20654896,2959383,4889207,994102,0,0,4,0,0,0
Poland,POL,07/09/21,21740043,2984620,5036159,1078146,0,0,6,0,0,0
Poland,POL,07/16/21,22688745,2999981,5098503,1173738,0,0,6,0,0,0
Poland,POL,07/23/21,23285863,3008513,5198141,1273775,0,0,7,0,0,0
Poland,POL,07/30/21,23714373,3013518,5261861,1383603,0,0,8,0,0,0
Poland,POL,08/06/21,24064218,3017794,5271321,1483489,0,0,8,0,0,0
Poland,POL,08/13/21,24325269,3021226,5275924,1582418,0,0,8,0,0,0
Poland,POL,08/20/21,24561237,3024646,5278752,1666763,0,0,9,0,0,0
Poland,POL,08/27/21,24776413,3027160,5280952,1749937,0,0,11,0,0,0
Poland,POL,09/03/21,24955378,3029547,5282767,1814011,0,0,11,0,0,0
Poland,POL,09/10/21,25104270,3031639,5283957,1866516,0,0,12,0,0,0
Poland,POL,09/17/21,25236212,3033687,5285122,1913890,0,0,13,0,0,0
Poland,POL,09/24/21,25391587,3036023,5286253,1963323,0,0,13,0,0,0
Poland,POL,10/01/21,25711881,3038420,5287091,2002245,0,0,13,0,0,0
Poland,POL,10/08/21,26032021,3040232,5287790,2036382,0,0,13,0,0,0
Poland,POL,10/15/21,26300940,3041762,5288482,2069530,0,0,14,0,0,0
Poland,POL,10/22/21,26575800,3043610,5289132,2106783,0,0,14,0,0,0
Poland,POL,10/29/21,26861101,3045812,5289956,2150498,0,0,14,0,0,0
Poland,POL,11/05/21,27195933,3052222,5290238,2190486,0,0,14,0,0,0
Poland,POL,11/12/21,27549990,3061928,5290503,2231050,0,0,14,0,0,0
Poland,POL,11/19/21,28130755,3080336,5290859,2281008,0,0,14,0,0,0
Poland,POL,11/26/21,28969340,3120645,5291085,2346722,0,0,14,0,0,0
Poland,POL,12/03/21,30128615,3177974,5291264,2405267,0,0,14,0,0,0
Poland,POL,12/10/21,31330818,3237076,5291425,2454064,0,0,14,0,0,0
Poland,POL,12/17/21,32433228,3297778,5291578,2489732,0,0,14,0,0,0
Poland,POL,12/24/21,32919771,3328064,5291671,2509980,0,0,14,0,0,0
Poland,POL,12/31/21,33570456,3373923,5291777,2529058,0,0,14,0,0,0
Poland,POL,01/07/22,34496630,3442011,5291845,2556046,0,0,14,0,0,0
Poland,POL,01/14/22,35536948,3498296,5291938,2585549,0,0,14,0,0,0
Poland,POL,01/21/22,36394703,3542091,5292010,2610805,0,0,14,0,0,0
Poland,POL,01/28/22,37061030,3572413,5292080,2630069,0,0,14,0,0,0
Poland,POL,02/04/22,37497535,3589959,5292114,2643304,0,0,14,0,0,0
Poland,POL,02/11/22,37810444,3601866,5292152,2653434,0,0,14,0,0,0
Poland,POL,02/18/22,38038503,3611032,5292186,2661159,0,0,14,0,0,0
Poland,POL,02/25/22,38219522,3618742,5292201,2668860,0,0,15,0,0,0
Poland,POL,03/04/22,38340221,3624618,5292223,2674105,0,0,1240,0,0,0
Poland,POL,03/11/22,38435200,3629607,5292235,2678866,0,0,2540,0,0,0
Poland,POL,03/18/22,38522108,3634061,5292249,2683100,0,0,3569,0,0,0
Poland,POL,03/25/22,38593854,3637774,5292260,2686758,0,0,4843,0,0,0
Poland,POL,04/01/22,38650424,3640397,5292263,2689572,0,0,5980,0,0,0
Poland,POL,04/08/22,38695687,3642770,5292267,2692221,0,0,6965,0,0,0
Poland,POL,04/15/22,38731183,3644730,5292270,2694417,0,0,7635,0,0,0
Poland,POL,04/22/22,38782343,3647044,5292271,2696699,0,0,8346,0,0,0
Poland,POL,04/29/22,38844469,3648969,5292271,2698981,0,0,8952,0,0,0
Poland,POL,05/06/22,38882029,3650560,5292271,2700649,0,0,9398,0,0,0
Poland,POL,05/13/22,38925179,3652032,5292273,2702580,0,0,9839,0,0,0
Poland,POL,05/20/22,38961613,3653255,5292276,2704454,0,0,10208,0,0,0
Poland,POL,05/27/22,38990888,3654307,5292276,2706175,0,0,10513,0,0,0
Poland,POL,06/03/22,39012722,3655084,5292279,2707495,0,0,10777,0,0,0
Poland,POL,06/10/22,39029630,3655594,5292279,2708565,0,0,10961,0,0,0
Poland,POL,06/17/22,39040430,3656036,5292279,2709387,0,0,11077,0,0,0
Poland,POL,06/24/22,39053224,3656427,5292280,2710221,0,0,11209,0,0,0
Poland,POL,07/01/22,39064975,3656791,5292280,2710932,0,0,11355,0,0,0
Poland,POL,07/08/22,39080828,3657363,5292280,2711861,0,0,11569,0,0,0
Poland,POL,07/15/22,39104191,3658229,5292280,2712958,0,0,11816,0,0,0
Poland,POL,07/22/22,39150159,3660821,5292280,2713964,0,0,12089,0,0,0
Poland,POL,07/29/22,39458881,3670874,5292283,2715012,0,0,12457,0,0,0
Poland,POL,08/05/22,39870024,3679590,5292284,2715999,0,0,12799,0,0,0
Poland,POL,08/12/22,40181942,3685247,5292285,2716978,0,0,13071,0,0,0
Poland,POL,08/19/22,40364993,3687934,5292286,2717848,0,0,13291,0,0,0
Poland,POL,08/26/22,40524393,3690146,5292287,2718742,0,0,13508,0,0,0
Poland,POL,09/02/22,40636072,3692152,5292287,2719628,0,0,13850,0,0,0
Poland,POL,09/09/22,40721725,3693404,5292292,2720559,0,0,14011,0,0,0
Poland,POL,09/16/22,40785920,3709679,5292293,2721320,0,0,14262,0,0,0
Poland,POL,09/23/22,40935785,3757381,5292300,2721976,0,0,14556,0,0,0
Poland,POL,09/30/22,41102943,3778393,5292302,2722516,0,0,14927,0,0,0
Poland,POL,10/07/22,41136263,3783947,5292303,2722695,0,0,14976,0,0,0
Poland,POL,10/14/22,41263474,3796259,5292303,2723225,0,0,15092,0,0,0
Poland,POL,10/21/22,41360353,3803398,5292305,2723724,0,0,15174,0,0,0
Poland,POL,10/28/22,41442937,3808556,5292335,2724139,0,0,15264,0,0,0
Poland,POL,11/04/22,41499982,3812812,5292336,2724479,0,0,15315,0,0,0
Poland,POL,11/11/22,41549850,3816016,5292337,2724798,0,0,15363,0,0,0
Poland,POL,11/18/22,41599522,3818583,5292338,2725162,0,0,15405,0,0,0
Poland,POL,11/25/22,41636572,3820299,5292338,2725452,0,0,15439,0,0,0
Poland,POL,12/02/22,41666115,3821904,5292338,2725745,0,0,15484,0,0,0
Poland,POL,12/09/22,41690953,3823170,5292338,2726001,0,0,15530,0,0,0
Poland,POL,12/16/22,41713468,3824257,5292338,2726245,0,0,15552,0,0,0
Poland,POL,12/23/22,41724725,3825031,5292338,2726438,0,0,15580,0,0,0
Poland,POL,12/30/22,41740703,3826123,5292338,2726621,0,0,15614,0,0,0
Poland,POL,01/06/23,41758898,3827279,5292338,2726855,0,0,15633,0,0,0
Poland,POL,01/13/23,41779761,3828366,5292338,2727201,0,0,15638,0,0,0
Poland,POL,01/20/23,41792362,3829046,5292339,2727530,0,0,15640,0,0,0
Poland,POL,01/27/23,41802548,3829643,5292339,2727797,0,0,15642,0,0,0
Poland,POL,02/03/23,41810122,3830069,5292339,2728067,0,0,15643,0,0,0
Poland,POL,02/10/23,41816028,3830409,5292339,2728298,0,0,15643,0,0,0
Poland,POL,02/17/23,41819343,3830576,5292339,2728440,0,0,15643,0,0,0
Portugal,PRT,01/01/21,5174,9,0,0,0,5,0,0,0,0
Portugal,PRT,01/08/21,85709,149,65,27,0,21,0,1,0,0
Portugal,PRT,01/15/21,135844,1778,180,32,0,43,0,1,0,0
Portugal,PRT,01/22/21,290014,3518,394,35,0,65,1,2,0,0
Portugal,PRT,01/29/21,377854,4262,811,40,0,93,3,4,0,0
Portugal,PRT,02/05/21,432742,11618,1363,69,0,125,5,4,0,0
Portugal,PRT,02/12/21,561179,14873,11382,76,0,160,10,4,0,0
Portugal,PRT,02/19/21,662178,26721,53837,82,0,180,15,6,0,0
Portugal,PRT,02/26/21,795341,31114,115711,89,0,205,17,7,0,0
Portugal,PRT,03/05/21,901513,59613,156314,157,0,238,19,8,0,0
Portugal,PRT,03/12/21,993647,64461,211100,260,0,273,25,8,0,0
Portugal,PRT,03/19/21,1137063,91337,236513,347,0,305,28,9,0,0
Portugal,PRT,03/26/21,1289961,103771,354451,412,0,380,33,11,0,0
Portugal,PRT,04/02/21,1430594,135698,408696,530,0,423,38,13,0,0
Portugal,PRT,04/09/21,1652339,174298,462904,756,0,471,40,14,0,0
Portugal,PRT,04/16/21,1937606,205735,631341,837,0,538,46,16,0,0
Portugal,PRT,04/23/21,2194179,223872,712326,859,0,596,53,19,0,0
Portugal,PRT,04/30/21,2495201,253515,821982,2337,0,655,55,21,0,0
Portugal,PRT,05/07/21,2874262,310828,971504,14988,0,704,57,23,0,0
Portugal,PRT,05/14/21,3256475,385472,1098864,33032,0,762,59,26,0,0
Portugal,PRT,05/21/21,3581399,446870,1221463,57284,0,819,64,30,0,0
Portugal,PRT,05/28/21,3968477,524249,1276397,107144,0,889,67,37,0,0
Portugal,PRT,06/04/21,4368278,596319,1325594,164281,0,1070,68,40,0,0
Portugal,PRT,06/11/21,4829367,698686,1354200,192931,0,1176,71,47,0,0
Portugal,PRT,06/18/21,5372210,774691,1440418,229088,0,1316,71,50,0,0
Portugal,PRT,06/25/21,5884959,851578,1536216,274437,0,1483,76,60,0,0
Portugal,PRT,07/02/21,6429723,922134,1724298,301490,0,1612,81,64,0,0
Portugal,PRT,07/09/21,7107314,1012736,1979500,341188,0,1811,86,67,0,0
Portugal,PRT,07/16/21,7523567,1165964,2068413,457704,0,1978,90,72,0,0
Portugal,PRT,07/23/21,7907973,1259852,2132369,591580,0,2129,94,75,0,0
Portugal,PRT,07/30/21,8281527,1334768,2191182,694440,0,2321,102,77,0,0
Portugal,PRT,08/06/21,8705124,1409700,2215383,811914,0,2523,107,81,0,0
Portugal,PRT,08/13/21,8971772,1518053,2229006,955298,0,2696,113,90,0,0
Portugal,PRT,08/20/21,9201441,1599372,2236841,1064890,0,2847,118,94,0,0
Portugal,PRT,08/27/21,9369502,1685847,2243189,1106440,0,3001,122,96,0,0
Portugal,PRT,09/03/21,9537749,1780687,2247923,1122342,0,3147,126,98,0,0
Portugal,PRT,09/10/21,9682392,1828807,2250455,1126215,0,3278,131,98,0,0
Portugal,PRT,09/17/21,9797636,1875441,2254728,1129234,0,3388,132,100,0,0
Portugal,PRT,09/24/21,9837846,1924129,2259273,1131155,0,3493,135,101,0,0
Portugal,PRT,10/01/21,9863705,1958660,2262495,1132772,0,3577,135,101,0,0
Portugal,PRT,10/08/21,9880670,1986186,2264974,1134963,0,3659,136,102,0,0
Portugal,PRT,10/15/21,9931756,2010099,2266847,1135224,0,3732,139,104,0,0
Portugal,PRT,10/22/21,10070317,2024765,2268744,1135436,0,3791,142,106,0,0
Portugal,PRT,10/29/21,10203074,2035356,2270236,1135588,0,3857,143,107,0,0
Portugal,PRT,11/05/21,10327757,2040892,2270713,1135713,0,3910,143,108,0,0
Portugal,PRT,11/12/21,10514931,2054053,2271100,1135822,0,3970,144,109,0,0
Portugal,PRT,11/19/21,10778278,2070925,2271545,1135894,0,4019,148,109,0,0
Portugal,PRT,11/26/21,11211124,2099956,2271936,1135992,0,4065,150,111,0,0
Portugal,PRT,12/03/21,11654953,2150043,2272262,1136105,0,4103,151,113,0,0
Portugal,PRT,12/10/21,12071293,2239629,2272460,1136262,0,4137,152,113,0,0
Portugal,PRT,12/17/21,12323982,2304913,2272676,1136425,0,4175,152,114,0,0
Portugal,PRT,12/24/21,12509505,2394668,2272896,1136542,0,4207,152,114,0,0
Portugal,PRT,12/31/21,12793229,2530345,2273116,1136617,0,4225,152,115,0,0
Portugal,PRT,01/07/22,13103350,2643703,2273309,1136741,0,4246,153,115,0,0
Portugal,PRT,01/14/22,13493397,2836109,2273571,1136835,0,4276,154,117,0,0
Portugal,PRT,01/21/22,13907880,3019733,2273800,1136916,0,4299,157,117,0,0
Portugal,PRT,01/28/22,14289382,3186364,2274041,1136976,0,4320,158,117,0,0
Portugal,PRT,02/04/22,14572803,3336837,2274234,1137056,0,4340,158,118,0,0
Portugal,PRT,02/11/22,14812584,3474121,2274497,1137159,0,4361,158,119,0,0
Portugal,PRT,02/18/22,14929276,3536768,2274755,1137266,0,4383,158,119,0,0
Portugal,PRT,02/25/22,14976234,3559824,2274945,1137353,0,4400,159,119,0,0
Portugal,PRT,03/04/22,15002882,3573944,2275051,1137432,0,4416,160,119,0,0
Portugal,PRT,03/11/22,15030528,3583028,2275203,1137512,0,4444,162,120,0,0
Portugal,PRT,03/18/22,15055820,3591893,2275331,1137608,0,4450,164,120,0,0
Portugal,PRT,03/25/22,15076213,3598866,2275451,1137668,0,4458,164,121,0,0
Portugal,PRT,04/01/22,15094106,3607245,2275546,1137759,0,4474,165,121,0,0
Portugal,PRT,04/08/22,15110278,3615102,2275578,1137889,0,4484,165,121,0,0
Portugal,PRT,04/15/22,15123727,3616170,2275623,1137970,0,4487,165,121,0,0
Portugal,PRT,04/22/22,15145860,3620770,2275673,1138043,0,4502,165,121,0,0
Portugal,PRT,04/29/22,15163929,3624234,2275741,1138141,0,4512,165,122,0,0
Portugal,PRT,05/06/22,15183398,3627804,2275785,1138203,0,4519,167,122,0,0
Portugal,PRT,05/13/22,15203558,3631088,2275821,1138274,0,4525,167,122,0,0
Portugal,PRT,05/20/22,15272616,3635944,2275870,1138344,0,4534,168,122,0,0
Portugal,PRT,05/27/22,15387552,3641942,2275912,1138395,0,4539,168,122,0,0
Portugal,PRT,06/03/22,15536499,3651619,2275950,1138454,0,4543,168,122,0,0
Portugal,PRT,06/10/22,15662298,3660624,2276004,1138546,0,4551,176,122,0,0
Portugal,PRT,06/17/22,15759788,3669161,2276047,1138591,0,4556,177,122,0,0
Portugal,PRT,06/24/22,15834088,3676097,2276115,1138641,0,4557,188,122,0,0
Portugal,PRT,07/01/22,15888212,3681225,2276195,1138679,0,4560,188,122,0,0
Portugal,PRT,07/08/22,15923073,3684350,2276238,1138695,0,4563,188,122,0,0
Portugal,PRT,07/15/22,15949053,3686864,2276296,1138712,0,4569,188,123,0,0
Portugal,PRT,07/22/22,15972410,3688520,2276335,1138727,0,4578,188,123,0,0
Portugal,PRT,07/29/22,15993795,3689618,2276389,1138750,0,4584,192,123,0,0
Portugal,PRT,08/05/22,16007210,3690546,2276423,1138759,0,4587,193,123,0,0
Portugal,PRT,08/12/22,16019025,3691428,2276457,1138770,0,4590,198,123,0,0
Portugal,PRT,08/19/22,16028316,3692147,2276474,1138777,0,4592,198,123,0,0
Portugal,PRT,08/26/22,16038371,3692735,2276492,1138783,0,4592,198,123,0,0
Portugal,PRT,09/02/22,16046519,3693327,2276509,1138784,0,4596,198,123,0,0
Portugal,PRT,09/09/22,16113902,3693337,2276522,1138797,0,4600,198,126,0,0
Portugal,PRT,09/16/22,16280994,3693446,2276532,1138802,0,4602,198,126,0,0
Portugal,PRT,09/23/22,16490835,3693503,2276544,1138808,0,4604,198,126,0,0
Portugal,PRT,09/30/22,16715773,3699232,2276561,1138809,0,4605,199,127,0,0
Portugal,PRT,10/07/22,16927957,3714188,2276573,1138817,0,4607,199,127,0,0
Portugal,PRT,10/14/22,17172900,3725678,2276578,1138821,0,4610,199,127,0,0
Portugal,PRT,10/21/22,17422503,3735030,2276588,1138826,0,4610,199,127,0,0
Portugal,PRT,10/28/22,17644346,3744707,2276597,1138829,0,4611,201,127,0,0
Portugal,PRT,11/04/22,17829725,3753670,2276599,1138829,0,4611,202,127,0,0
Portugal,PRT,11/11/22,18017751,3767058,2276603,1138847,0,4611,202,127,0,0
Portugal,PRT,11/18/22,18172754,3780891,2276611,1138856,0,4611,202,127,0,0
Portugal,PRT,11/25/22,18345460,3809454,2276617,1138871,0,4613,202,127,0,0
Portugal,PRT,12/02/22,18522870,3850089,2276625,1138875,0,4619,202,127,0,0
Portugal,PRT,12/09/22,18674732,3884429,2276632,1138889,0,4619,202,127,0,0
Portugal,PRT,12/16/22,18779078,3909796,2276634,1138892,0,4620,203,127,0,0
Portugal,PRT,12/23/22,18805640,3915552,2276636,1138893,0,4620,203,127,0,0
Portugal,PRT,12/30/22,18832974,3919838,2276638,1138894,0,4620,203,127,0,0
Portugal,PRT,01/06/23,18852173,3923448,2276641,1138896,0,4621,203,127,0,0
Portugal,PRT,01/13/23,18871865,3925643,2276645,1138896,0,4621,203,127,0,0
Portugal,PRT,01/20/23,18891758,3926713,2276650,1138900,0,4621,203,127,0,10
Portugal,PRT,01/27/23,18912587,3927657,2276654,1138904,0,4621,203,127,0,18
Portugal,PRT,02/03/23,18932783,3928210,2276654,1138904,0,4621,203,127,0,29
Portugal,PRT,02/10/23,17797406,3928683,2276655,1138905,0,4621,203,127,0,32
Portugal,PRT,02/17/23,17809410,232976,2276656,1138905,0,4621,203,127,0,32
Portugal,PRT,02/24/23,17815902,233170,2276656,1138905,0,4621,203,127,0,32
Romania,ROU,12/27/20,965,0,0,0,0,0,0,0,0,0
Romania,ROU,12/28/20,2066,0,0,0,0,0,0,0,0,0
Romania,ROU,12/29/20,2778,0,0,0,0,0,0,0,0,0
Romania,ROU,12/30/20,5666,0,0,0,0,0,0,0,0,0
Romania,ROU,12/31/20,10289,0,0,0,0,0,0,0,0,0
Romania,ROU,01/01/21,11656,0,0,0,0,0,0,0,0,0
Romania,ROU,01/02/21,13242,0,0,0,0,0,0,0,0,0
Romania,ROU,01/03/21,13596,0,0,0,0,0,0,0,0,0
Romania,ROU,01/04/21,25508,0,0,0,0,0,0,0,0,0
Romania,ROU,01/05/21,41609,0,0,0,0,0,0,0,0,0
Romania,ROU,01/06/21,58554,0,0,0,0,0,0,0,0,0
Romania,ROU,01/07/21,76400,0,0,0,0,0,0,0,0,0
Romania,ROU,01/08/21,92706,0,0,0,0,0,0,0,0,0
Romania,ROU,01/09/21,102301,0,0,0,0,0,0,0,0,0
Romania,ROU,01/10/21,108294,0,0,0,0,0,0,0,0,0
Romania,ROU,01/11/21,125190,0,0,0,0,0,0,0,0,0
Romania,ROU,01/12/21,140447,0,0,0,0,0,0,0,0,0
Romania,ROU,01/13/21,154268,0,0,0,0,0,0,0,0,0
Romania,ROU,01/14/21,168089,0,0,0,0,0,0,0,0,0
Romania,ROU,01/15/21,184146,0,0,0,0,0,0,0,0,0
Romania,ROU,01/16/21,196567,0,0,0,0,0,0,0,0,0
Romania,ROU,01/17/21,204662,0,0,0,0,0,0,0,0,0
Romania,ROU,01/18/21,234899,0,0,0,0,0,0,0,0,0
Romania,ROU,01/19/21,269706,0,0,0,0,0,0,0,0,0
Romania,ROU,01/20/21,308044,0,0,0,0,0,0,0,0,0
Romania,ROU,01/21/21,347756,0,0,0,0,0,0,0,0,0
Romania,ROU,01/22/21,385596,0,0,0,0,0,0,0,0,0
Romania,ROU,01/23/21,418545,0,0,0,0,0,0,0,0,0
Romania,ROU,01/24/21,445945,0,0,0,0,0,0,0,0,0
Romania,ROU,01/25/21,484291,0,0,0,0,0,0,0,0,0
Romania,ROU,01/26/21,528038,0,0,0,0,0,0,0,0,0
Romania,ROU,01/27/21,570364,0,0,0,0,0,0,0,0,0
Romania,ROU,01/28/21,609056,0,0,0,0,0,0,0,0,0
Romania,ROU,01/29/21,646660,0,0,0,0,0,0,0,0,0
Romania,ROU,01/30/21,672056,0,0,0,0,0,0,0,0,0
Romania,ROU,01/31/21,691075,0,0,0,0,0,0,0,0,0
Romania,ROU,02/01/21,720844,0,0,0,0,0,0,0,0,0
Romania,ROU,02/02/21,748392,0,0,0,0,0,0,0,0,0
Romania,ROU,02/03/21,771862,0,0,0,0,0,0,0,0,0
Romania,ROU,02/04/21,788012,6443,0,0,0,0,0,0,0,0
Romania,ROU,02/05/21,806268,14944,0,0,0,0,0,0,0,0
Romania,ROU,02/06/21,817385,23087,0,0,0,0,0,0,0,0
Romania,ROU,02/07/21,824956,31026,0,0,0,0,0,0,0,0
Romania,ROU,02/08/21,855554,35454,0,0,0,0,0,0,0,0
Romania,ROU,02/09/21,889416,40399,0,0,0,0,0,0,0,0
Romania,ROU,02/10/21,926179,44448,0,0,0,0,0,0,0,0
Romania,ROU,02/11/21,961312,47769,0,0,0,0,0,0,0,0
Romania,ROU,02/12/21,997068,51388,0,0,0,0,0,0,0,0
Romania,ROU,02/13/21,1028900,54855,0,0,0,0,0,0,0,0
Romania,ROU,02/14/21,1055753,57881,0,0,0,0,0,0,0,0
Romania,ROU,02/15/21,1083043,60916,6812,0,0,0,0,0,0,0
Romania,ROU,02/16/21,1111098,63951,13624,0,0,0,0,0,0,0
Romania,ROU,02/17/21,1139713,69323,22956,0,0,0,0,0,0,0
Romania,ROU,02/18/21,1168247,71707,31858,0,0,0,0,0,0,0
Romania,ROU,02/19/21,1196266,72378,41296,0,0,0,0,0,0,0
Romania,ROU,02/20/21,1219748,72676,50440,0,0,0,0,0,0,0
Romania,ROU,02/21/21,1239270,72791,58747,0,0,0,0,0,0,0
Romania,ROU,02/22/21,1259204,72935,68534,0,0,0,0,0,0,0
Romania,ROU,02/23/21,1278866,73010,78141,0,0,0,0,0,0,0
Romania,ROU,02/24/21,1297346,73017,87871,0,0,0,0,0,0,0
Romania,ROU,02/25/21,1307417,73020,98055,0,0,0,0,0,0,0
Romania,ROU,02/26/21,1315258,73020,109339,0,0,0,0,0,0,0
Romania,ROU,02/27/21,1320991,73020,119310,0,0,0,0,0,0,0
Romania,ROU,02/28/21,1324066,73020,127371,0,0,0,0,0,0,0
Romania,ROU,03/01/21,1347000,73020,136586,0,0,0,0,0,0,0
Romania,ROU,03/02/21,1375693,73020,146051,0,0,0,0,0,0,0
Romania,ROU,03/03/21,1405699,73020,154730,0,0,0,0,0,0,0
Romania,ROU,03/04/21,1434988,79862,162337,0,0,0,0,0,0,0
Romania,ROU,03/05/21,1466214,88224,170102,0,0,0,0,0,0,0
Romania,ROU,03/06/21,1499132,96530,177516,0,0,0,0,0,0,0
Romania,ROU,03/07/21,1530123,104227,184012,0,0,0,0,0,0,0
Romania,ROU,03/08/21,1562623,108871,190326,0,0,0,0,0,0,0
Romania,ROU,03/09/21,1598547,113813,197660,0,0,0,0,0,0,0
Romania,ROU,03/10/21,1638693,117819,204910,0,0,0,0,0,0,0
Romania,ROU,03/11/21,1678903,121218,211212,0,0,0,0,0,0,0
Romania,ROU,03/12/21,1718894,124766,217059,0,0,0,0,0,0,0
Romania,ROU,03/13/21,1758375,128144,222922,0,0,0,0,0,0,0
Romania,ROU,03/14/21,1792723,131137,228280,0,0,0,0,0,0,0
Romania,ROU,03/15/21,1828437,137600,235679,0,0,0,0,0,0,0
Romania,ROU,03/16/21,1869226,149732,242742,0,0,0,0,0,0,0
Romania,ROU,03/17/21,1907900,158781,249300,0,0,0,0,0,0,0
Romania,ROU,03/18/21,1946513,165150,256243,0,0,0,0,0,0,0
Romania,ROU,03/19/21,1984407,169966,263394,0,0,0,0,0,0,0
Romania,ROU,03/20/21,2022454,174732,271485,0,0,0,0,0,0,0
Romania,ROU,03/21/21,2054609,179154,279325,0,0,0,0,0,0,0
